timestamp,temperature,humidity,battery,rssi
2026-06-15 15:56:51,24.8,46.3,100,-26
2026-06-15 15:57:29,24.7,46.5,100,-27
2026-06-16 11:29:16,24.8,65.0,100,-23
2026-06-30 11:37:12,24.4,76.1,90,-32
2026-06-30 13:39:07,25.0,64.7,90,-26
2026-06-30 14:10:46,24.8,64.0,90,-24
2026-06-30 14:28:26,24.8,60.8,90,-27
2026-06-30 14:40:46,24.8,63.3,90,-25
2026-06-30 15:01:17,24.8,64.9,90,-24
